year	stem	section	qidx	has_answer	has_solution	answer_text
2004	shanghai_spring	填空题	3	1	1	2
2004	shanghai_spring	填空题	4	1	1	\((x-1)^2+y^2=4\)
2004	shanghai_spring	填空题	5	1	1	1
2004	shanghai_spring	填空题	6	1	1	\(\arctan\dfrac{1}{4}\)
2004	shanghai_spring	填空题	7	1	1	3
2004	shanghai_spring	填空题	8	1	1	\(n^2-n+1\)
2004	shanghai_spring	填空题	9	1	1	\(\dfrac{5}{14}\)
2004	shanghai_spring	填空题	10	1	1	\(\dfrac{(x-3)^2}{9}+\dfrac{(y-2)^2}{4}=1\)
2004	shanghai_spring	填空题	11	1	1	34
2004	shanghai_spring	填空题	12	1	1	\(a\)，\(-a\)，\(a\)，\(-a\)，\(\ldots\)（\(a\ne0\)，\(r\) 与 \(s\) 同为奇数或偶数）
2004	shanghai_spring	单选题	13	1	1	D
2004	shanghai_spring	单选题	14	1	1	B
2004	shanghai_spring	单选题	15	1	1	C
2004	shanghai_spring	单选题	16	1	1	B
2004	shanghai_spring	解答题	17	0	1	
2004	shanghai_spring	解答题	18	0	1	
2004	shanghai_spring	解答题	19	0	1	
2004	shanghai_spring	解答题	20	0	1	
2004	shanghai_spring	解答题	21	0	1	
2004	shanghai_spring	解答题	22	0	1	
2005	shanghai_liberal	填空题	1	1	1	\(4^x-1\)
2005	shanghai_liberal	填空题	2	1	1	\(x=0\)
2005	shanghai_liberal	填空题	3	1	1	\(11\)
2005	shanghai_liberal	填空题	4	1	1	\(x+2y-4=0\)
2005	shanghai_liberal	填空题	5	1	1	\(\pi\)
2005	shanghai_liberal	填空题	6	1	1	\(-\frac{11}{14}\)
2005	shanghai_liberal	填空题	7	1	1	\(\frac{x^2}{80}+\frac{y^2}{20}=1\)
2005	shanghai_liberal	填空题	8	1	1	\(\frac{3}{7}\)
2005	shanghai_liberal	填空题	9	1	1	\(x+2y-2=0\)
2005	shanghai_liberal	填空题	10	1	1	\(3\)
2005	shanghai_liberal	填空题	11	1	1	\(1<k<3\)
2005	shanghai_liberal	填空题	12	1	1	\(0<a<\sqrt{\frac{5}{3}}\)
2005	shanghai_liberal	单选题	13	1	1	A
2005	shanghai_liberal	单选题	14	1	1	B
2005	shanghai_liberal	单选题	15	1	1	B
2005	shanghai_liberal	单选题	16	1	1	C
2005	shanghai_liberal	解答题	17	0	1	
2005	shanghai_liberal	解答题	18	0	1	
2005	shanghai_liberal	解答题	19	0	1	
2005	shanghai_liberal	解答题	20	0	1	
2005	shanghai_liberal	解答题	21	0	1	
2005	shanghai_liberal	解答题	22	0	1	
2005	shanghai_science	填空题	1	1	1	\(4^x-1\)
2005	shanghai_science	填空题	2	1	1	\(x=0\)
2005	shanghai_science	填空题	3	1	1	\(x+2y-4=0\)
2005	shanghai_science	填空题	4	1	1	\(-\frac{1}{2}\)
2005	shanghai_science	填空题	5	1	1	\(x^2-\frac{y^2}{9}=1\)
2005	shanghai_science	填空题	6	1	1	\((x-1)^2+y^2=4\)
2005	shanghai_science	填空题	7	1	1	\(3\)
2005	shanghai_science	填空题	8	1	1	\(\frac{3}{7}\)
2005	shanghai_science	填空题	9	1	1	\(\frac{15\sqrt{3}}{4}\)
2005	shanghai_science	填空题	10	1	1	\(1<k<3\)
2005	shanghai_science	填空题	11	1	1	\(0<a<\frac{\sqrt{15}}{3}\)
2005	shanghai_science	填空题	12	1	1	\(-1080\)
2005	shanghai_science	单选题	13	1	1	A
2005	shanghai_science	单选题	14	1	1	B
2005	shanghai_science	单选题	15	1	1	B
2005	shanghai_science	单选题	16	1	1	C
2005	shanghai_science	解答题	17	0	1	
2005	shanghai_science	解答题	18	0	1	
2005	shanghai_science	解答题	19	0	1	
2005	shanghai_science	解答题	20	0	1	
2005	shanghai_science	解答题	21	0	1	
2005	shanghai_science	解答题	22	0	1	
2005	shanghai_spring	填空题	1	1	1	\(\{-1,2\}\)
2005	shanghai_spring	填空题	2	1	1	0
2005	shanghai_spring	填空题	3	1	1	\(\dfrac{1}{2}\)
2005	shanghai_spring	填空题	4	1	1	\(f^{-1}(x)=-\sqrt{-x}\)（\(x\leqslant-4\)）
2005	shanghai_spring	填空题	5	1	1	16
2005	shanghai_spring	填空题	6	1	1	\(\dfrac{1}{260}\)
2005	shanghai_spring	填空题	7	1	1	\(\dfrac{5}{6}\)
2005	shanghai_spring	填空题	8	1	1	11
2005	shanghai_spring	填空题	9	1	1	\(\circled{1}\circled{2}\circled{3}\)
2005	shanghai_spring	填空题	10	1	1	\(\{1\}\)
2005	shanghai_spring	填空题	11	1	1	\(\left[-\dfrac{\pi}{2}-\sin1,\dfrac{\pi}{2}+\sin1\right]\)
2005	shanghai_spring	填空题	12	1	1	110
2005	shanghai_spring	单选题	13	1	1	D
2005	shanghai_spring	单选题	14	1	1	B
2005	shanghai_spring	单选题	15	1	1	A
2005	shanghai_spring	单选题	16	1	1	B
2005	shanghai_spring	解答题	17	0	1	
2005	shanghai_spring	解答题	18	0	1	
2005	shanghai_spring	解答题	19	0	1	
2005	shanghai_spring	解答题	20	0	1	
2005	shanghai_spring	解答题	21	0	1	
2005	shanghai_spring	解答题	22	0	1	
2006	shanghai_liberal	填空题	1	1	1	\(4\)
2006	shanghai_liberal	填空题	2	1	1	\(2\)
2006	shanghai_liberal	填空题	3	1	1	\(\dfrac{1}{2}\)
2006	shanghai_liberal	填空题	4	1	1	\(\dfrac{1}{6}\)
2006	shanghai_liberal	填空题	5	1	1	\(3\)
2006	shanghai_liberal	填空题	6	1	1	\(\pi\)
2006	shanghai_liberal	填空题	7	1	1	\(\dfrac{x^2}{9} - \dfrac{y^2}{16} = 1\)
2006	shanghai_liberal	填空题	8	1	1	\(5\)
2006	shanghai_liberal	填空题	9	1	1	\(0\)
2006	shanghai_liberal	填空题	10	1	1	\(\dfrac{14}{33}\)
2006	shanghai_liberal	填空题	11	1	1	\(-1\leqslant b\leqslant 1\)
2006	shanghai_liberal	填空题	12	1	1	\(4\)
2006	shanghai_liberal	单选题	13	1	1	C
2006	shanghai_liberal	单选题	14	1	1	A
2006	shanghai_liberal	单选题	15	1	1	A
2006	shanghai_liberal	单选题	16	1	1	D
2006	shanghai_liberal	解答题	17	0	1	
2006	shanghai_liberal	解答题	18	0	1	
2006	shanghai_liberal	解答题	19	0	1	
2006	shanghai_liberal	解答题	20	0	1	
2006	shanghai_liberal	解答题	21	0	1	
2006	shanghai_liberal	解答题	22	0	1	
2006	shanghai_science	填空题	1	1	1	\(\left\{-\sqrt{3},1,\sqrt{3}\right\}\)
2006	shanghai_science	填空题	2	1	1	\(\frac{\sqrt{2}}{2}\)
2006	shanghai_science	填空题	3	1	1	\(\frac{1}{2}\)
2006	shanghai_science	填空题	4	1	1	\(\frac{1}{6}\)
2006	shanghai_science	填空题	5	1	1	\(-1+\i\)
2006	shanghai_science	填空题	6	1	1	\(\frac{2\sqrt{6}}{5}\)
2006	shanghai_science	填空题	7	1	1	\(\frac{x^2}{16}+\frac{y^2}{4}=1\)
2006	shanghai_science	填空题	8	1	1	\(5\)
2006	shanghai_science	填空题	9	1	1	\(\frac{1}{35}\)
2006	shanghai_science	填空题	10	1	1	\(36\)
2006	shanghai_science	填空题	11	1	1	\(k=0\)，\(b\in(-1,1)\)
2006	shanghai_science	填空题	12	1	1	\(a\in(-\infty,10]\)
2006	shanghai_science	单选题	13	1	1	C
2006	shanghai_science	单选题	14	1	1	A
2006	shanghai_science	单选题	15	1	1	A
2006	shanghai_science	单选题	16	1	1	D
2006	shanghai_science	解答题	17	0	1	
2006	shanghai_science	解答题	18	0	1	
2006	shanghai_science	解答题	19	0	1	
2006	shanghai_science	解答题	20	0	1	
2006	shanghai_science	解答题	21	0	1	
2006	shanghai_science	解答题	22	0	1	
2006	shanghai_spring	填空题	1	1	1	\(\dfrac34\)
2006	shanghai_spring	填空题	2	1	1	\(2\)
2006	shanghai_spring	填空题	3	1	1	\(\dfrac13(x-5)\)，\(x\in[5,8]\)
2006	shanghai_spring	填空题	4	1	1	\(\left(-1,\dfrac12\right)\)
2006	shanghai_spring	填空题	5	1	1	\((0,\sqrt{10})\)
2006	shanghai_spring	填空题	6	1	1	\(-x-x^4\)
2006	shanghai_spring	填空题	7	1	1	\(48\)
2006	shanghai_spring	填空题	8	1	1	\(\dfrac{16}{3}\)
2006	shanghai_spring	填空题	9	1	1	\(\dfrac{7}{25}\)
2006	shanghai_spring	填空题	10	1	1	\(2\)
2006	shanghai_spring	填空题	11	1	1	\(4\)
2006	shanghai_spring	填空题	12	1	1	\(\dfrac{a_1+a_2+\cdots+a_m}{m}\le\dfrac{a_1+a_2+\cdots+a_n}{n}\)（\(1\le m<n\)），且 \(\dfrac{a_{m+1}+a_{m+2}+\cdots+a_n}{n-m}\ge\dfrac{a_1+a_2+\cdots+a_n}{n}\)（\(1\le m<n\)）.
2006	shanghai_spring	单选题	13	1	1	B
2006	shanghai_spring	单选题	14	1	1	C
2006	shanghai_spring	单选题	15	1	1	A
2006	shanghai_spring	单选题	16	1	1	B
2006	shanghai_spring	解答题	17	0	1	
2006	shanghai_spring	解答题	18	0	1	
2006	shanghai_spring	解答题	19	0	1	
2006	shanghai_spring	解答题	20	0	1	
2006	shanghai_spring	解答题	21	0	1	
2006	shanghai_spring	解答题	22	0	1	
2007	shanghai_liberal	填空题	1	1	1	\(-1\)
2007	shanghai_liberal	填空题	2	1	1	\(\frac{x+1}{x}\)（\(x\neq0\)）
2007	shanghai_liberal	填空题	3	1	1	\(\pi-\arctan4\)
2007	shanghai_liberal	填空题	4	1	1	\(\pi\)
2007	shanghai_liberal	填空题	5	1	1	\(y^2=12x\)
2007	shanghai_liberal	填空题	6	1	1	\(\frac{1}{2}\)
2007	shanghai_liberal	填空题	7	1	1	\(\arccos\frac{\sqrt{6}}{6}\)
2007	shanghai_liberal	填空题	8	1	1	\(3\)
2007	shanghai_liberal	填空题	9	1	1	\(0.3\)
2007	shanghai_liberal	填空题	10	1	1	\(\circled{2}\circled{4}\)
2007	shanghai_liberal	填空题	11	1	1	\(\left(0,2-\frac{\pi}{2}\right]\)
2007	shanghai_liberal	单选题	12	1	1	A
2007	shanghai_liberal	单选题	13	1	1	C
2007	shanghai_liberal	单选题	14	1	1	B
2007	shanghai_liberal	单选题	15	1	1	D
2007	shanghai_liberal	解答题	16	0	1	
2007	shanghai_liberal	解答题	17	0	1	
2007	shanghai_liberal	解答题	18	0	1	
2007	shanghai_liberal	解答题	19	0	1	
2007	shanghai_liberal	解答题	20	0	1	
2007	shanghai_liberal	解答题	21	0	1	
2007	shanghai_science	填空题	1	1	1	\(\{x\mid x<4,\ x\ne3\}\)
2007	shanghai_science	填空题	2	1	1	\(-\frac{2}{3}\)
2007	shanghai_science	填空题	3	1	1	\(\frac{x}{x-1}\)，\(x\ne1\)
2007	shanghai_science	填空题	4	1	1	\(x=\log_{3}7\)
2007	shanghai_science	填空题	5	1	1	\(\frac{1}{16}\)
2007	shanghai_science	填空题	6	1	1	\(\pi\)
2007	shanghai_science	填空题	7	1	1	\(0.3\)
2007	shanghai_science	填空题	8	1	1	\(y^2=12(x+3)\)
2007	shanghai_science	填空题	9	1	1	\circled{2}\circled{4}
2007	shanghai_science	填空题	10	1	1	\(s_{1}\parallel s_{2}\)，且 \(t_{1}\) 与 \(t_{2}\) 相交.
2007	shanghai_science	填空题	11	1	1	\(d=2\sin\theta\)，\(0<\theta<\pi\)
2007	shanghai_science	单选题	12	1	1	A
2007	shanghai_science	单选题	13	1	1	C
2007	shanghai_science	单选题	14	1	1	B
2007	shanghai_science	单选题	15	1	1	D
2007	shanghai_science	解答题	16	0	1	
2007	shanghai_science	解答题	17	0	1	
2007	shanghai_science	解答题	18	0	1	
2007	shanghai_science	解答题	19	0	1	
2007	shanghai_science	解答题	20	0	1	
2007	shanghai_science	解答题	21	0	1	
2007	shanghai_spring	填空题	1	1	1	\(\frac{2}{3}\)
2007	shanghai_spring	填空题	2	1	1	\(2\)
2007	shanghai_spring	填空题	3	1	1	\(4\)
2007	shanghai_spring	填空题	4	1	1	\(\pi\)
2007	shanghai_spring	填空题	5	1	1	\(-3\)
2007	shanghai_spring	填空题	6	1	1	\(5\)
2007	shanghai_spring	填空题	7	1	1	\(2\)
2007	shanghai_spring	填空题	8	1	1	\(\frac{3\pi}{4}\)
2007	shanghai_spring	填空题	9	1	1	\(-1\)
2007	shanghai_spring	填空题	10	1	1	\(120\)
2007	shanghai_spring	填空题	11	1	1	\(y= \begin{cases} \sqrt{x-1}, & x\geqslant 1,\\ \frac{2}{x}, & x<0 \end{cases} \)
2007	shanghai_spring	单选题	12	1	1	A
2007	shanghai_spring	单选题	13	1	1	B
2007	shanghai_spring	单选题	14	1	1	B
2007	shanghai_spring	单选题	15	1	1	D
2007	shanghai_spring	解答题	16	0	1	
2007	shanghai_spring	解答题	17	0	1	
2007	shanghai_spring	解答题	18	0	1	
2007	shanghai_spring	解答题	19	0	1	
2007	shanghai_spring	解答题	20	0	1	
2007	shanghai_spring	解答题	21	0	1	
2008	shanghai_liberal	填空题	1	1	1	\(\left(0,2\right)\)
2008	shanghai_liberal	填空题	2	1	1	\(2\)
2008	shanghai_liberal	填空题	3	1	1	\(1+\i\)
2008	shanghai_liberal	填空题	4	1	1	\(2^x\)
2008	shanghai_liberal	填空题	5	1	1	\(\sqrt{7}\)
2008	shanghai_liberal	填空题	6	1	1	\(-1\)
2008	shanghai_liberal	填空题	7	1	1	\(4\)
2008	shanghai_liberal	填空题	8	1	1	\(\frac{4}{5}\)
2008	shanghai_liberal	填空题	9	1	1	\(-2x^2+4\)
2008	shanghai_liberal	填空题	10	1	1	\(a=10.5\)，\(b=10.5\)
2008	shanghai_liberal	填空题	11	1	1	\(\left(\frac{5}{2},5\right)\)
2008	shanghai_liberal	单选题	12	1	1	D
2008	shanghai_liberal	单选题	13	1	1	B
2008	shanghai_liberal	单选题	14	1	1	B
2008	shanghai_liberal	单选题	15	1	1	D
2008	shanghai_liberal	解答题	16	0	1	
2008	shanghai_liberal	解答题	17	0	1	
2008	shanghai_liberal	解答题	18	0	1	
2008	shanghai_liberal	解答题	19	0	1	
2008	shanghai_liberal	解答题	20	0	1	
2008	shanghai_liberal	解答题	21	0	1	
2008	shanghai_science	填空题	1	1	1	\( (0,2) \)
2008	shanghai_science	填空题	2	1	1	\(2\)
2008	shanghai_science	填空题	3	1	1	\(1+\i\)
2008	shanghai_science	填空题	4	1	1	\(2\)
2008	shanghai_science	填空题	5	1	1	\(\sqrt{7}\)
2008	shanghai_science	填空题	6	1	1	\(2\)
2008	shanghai_science	填空题	7	1	1	\(\frac{3}{4}\)
2008	shanghai_science	填空题	8	1	1	\((-1,0)\cup(1,+\infty)\)
2008	shanghai_science	填空题	9	1	1	\(a=10.5\)，\(b=10.5\)
2008	shanghai_science	填空题	10	1	1	\(h_1\cot\theta_1+h_2\cot\theta_2\leqslant 2a\)
2008	shanghai_science	填空题	11	1	1	\((- \infty,-6)\cup(6,+\infty)\)
2008	shanghai_science	单选题	12	1	1	D
2008	shanghai_science	单选题	13	1	1	C
2008	shanghai_science	单选题	14	1	1	B
2008	shanghai_science	单选题	15	1	1	D
2008	shanghai_science	解答题	16	0	1	
2008	shanghai_science	解答题	17	0	1	
2008	shanghai_science	解答题	18	0	1	
2008	shanghai_science	解答题	19	0	1	
2008	shanghai_science	解答题	20	0	1	
2008	shanghai_science	解答题	21	0	1	
2008	shanghai_spring	填空题	1	1	1	\(\{x \mid x<4\}\).
2008	shanghai_spring	填空题	2	1	1	\(\frac{1}{3}\).
2008	shanghai_spring	填空题	3	1	1	\(\left[-2,1\right)\cup\left(1,3\right]\).
2008	shanghai_spring	填空题	4	1	1	\(x=\frac{7\pi}{12}\).
2008	shanghai_spring	填空题	5	1	1	\(a_n=2n-1\).
2008	shanghai_spring	填空题	6	1	1	\(\cos \alpha\).
2008	shanghai_spring	填空题	7	1	1	\(5\).
2008	shanghai_spring	填空题	8	1	1	\(1+\frac{\sqrt{2}}{6}\).
2008	shanghai_spring	填空题	9	1	1	\(-1\).
2008	shanghai_spring	填空题	10	1	1	\(\frac{1}{12}\).
2008	shanghai_spring	填空题	11	1	1	\(a_k-a_{k-1}\).
2008	shanghai_spring	填空题	12	1	1	\(\frac{3}{2}\).
2008	shanghai_spring	单选题	13	1	1	C
2008	shanghai_spring	单选题	14	1	1	D
2008	shanghai_spring	单选题	15	1	1	A
2008	shanghai_spring	单选题	16	1	1	B
2008	shanghai_spring	解答题	17	0	1	
2008	shanghai_spring	解答题	18	0	1	
2008	shanghai_spring	解答题	19	0	1	
2008	shanghai_spring	解答题	20	0	1	
2008	shanghai_spring	解答题	21	0	1	
2008	shanghai_spring	解答题	22	0	1	
2009	shanghai_liberal	填空题	1	1	1	\(\sqrt[3]{x-1}\).
2009	shanghai_liberal	填空题	2	1	1	\(a \leqslant 1\).
2009	shanghai_liberal	填空题	3	1	1	\(x > \frac{8}{3}\).
2009	shanghai_liberal	填空题	4	1	1	\(y = \begin{cases} x-2, & x>1,\\ 2^x, & x\leqslant 1. \end{cases}\)
2009	shanghai_liberal	填空题	5	1	1	\(\arctan\sqrt{5}\).
2009	shanghai_liberal	填空题	6	1	1	\(2\).
2009	shanghai_liberal	填空题	7	1	1	\(-9\).
2009	shanghai_liberal	填空题	8	1	1	\(\frac{8\pi}{3}\).
2009	shanghai_liberal	填空题	9	1	1	\(2\sqrt{6}\).
2009	shanghai_liberal	填空题	10	1	1	\(1-\sqrt{2}\).
2009	shanghai_liberal	填空题	11	1	1	\(\frac{5}{7}\).
2009	shanghai_liberal	填空题	12	1	1	\(3\).
2009	shanghai_liberal	填空题	13	1	1	\(14\).
2009	shanghai_liberal	填空题	14	1	1	\((3,3)\).
2009	shanghai_liberal	单选题	15	1	1	C
2009	shanghai_liberal	单选题	16	1	1	B
2009	shanghai_liberal	单选题	17	1	1	A
2009	shanghai_liberal	单选题	18	1	1	D
2009	shanghai_liberal	解答题	19	0	1	
2009	shanghai_liberal	解答题	20	0	1	
2009	shanghai_liberal	解答题	21	0	1	
2009	shanghai_liberal	解答题	22	0	1	
2009	shanghai_liberal	解答题	23	0	1	
2009	shanghai_science	填空题	1	1	1	\(\i\).
2009	shanghai_science	填空题	2	1	1	\(\alpha \leqslant 1\).
2009	shanghai_science	填空题	3	1	1	\(x > \frac{8}{3}\).
2009	shanghai_science	填空题	4	1	1	\[ y=\begin{cases} 2^x,&x\leqslant 1,\\ x-2,&x>1. \end{cases} \]
2009	shanghai_science	填空题	5	1	1	\(\arctan\sqrt{5}\).
2009	shanghai_science	填空题	6	1	1	\(1 - \sqrt{2}\).
2009	shanghai_science	填空题	7	1	1	\(\frac{4}{7}\).
2009	shanghai_science	填空题	8	1	1	\(\sqrt{S_1} + 2\sqrt{S_2} = 3\sqrt{S_3}\).
2009	shanghai_science	填空题	9	1	1	\(3\).
2009	shanghai_science	填空题	10	1	1	\(\frac{3 - \sqrt{3}}{4}\).
2009	shanghai_science	填空题	11	1	1	\(k \leqslant 1\).
2009	shanghai_science	填空题	12	1	1	\(14\).
2009	shanghai_science	填空题	13	1	1	\((3, 3)\).
2009	shanghai_science	填空题	14	1	1	\(\arctan\frac{2}{3}\).
2009	shanghai_science	单选题	15	1	1	A.
2009	shanghai_science	单选题	16	1	1	B.
2009	shanghai_science	单选题	17	1	1	D.
2009	shanghai_science	单选题	18	1	1	B.
2009	shanghai_science	解答题	19	0	1	
2009	shanghai_science	解答题	20	0	1	
2009	shanghai_science	解答题	21	0	1	
2009	shanghai_science	解答题	22	0	1	
2009	shanghai_science	解答题	23	0	1	
2009	shanghai_spring	填空题	1	1	1	\((1,+\infty)\).
2009	shanghai_spring	填空题	2	1	1	\(-2\i\).
2009	shanghai_spring	填空题	3	1	1	\(4\pi\).
2009	shanghai_spring	填空题	4	1	1	\(\{x\mid 1<x<2\}\).
2009	shanghai_spring	填空题	5	1	1	\(x=-\frac14\).
2009	shanghai_spring	填空题	6	1	1	\(\frac{2}{3}\pi\).
2009	shanghai_spring	填空题	7	1	1	\(y=x-5\).
2009	shanghai_spring	填空题	8	1	1	\(\sqrt6\).
2009	shanghai_spring	填空题	9	1	1	\(0\).
2009	shanghai_spring	填空题	10	1	1	\(\frac{5}{26^6}\).
2009	shanghai_spring	填空题	11	1	1	\(\frac14\)，\(\frac34\)；\(\frac{j}{2^n}\)，\(j\)为\([1,2^n]\)中的所有奇数.
2009	shanghai_spring	单选题	12	1	1	B
2009	shanghai_spring	单选题	13	1	1	C
2009	shanghai_spring	单选题	14	1	1	A
2009	shanghai_spring	单选题	15	1	1	C
2009	shanghai_spring	解答题	16	0	1	
2009	shanghai_spring	解答题	17	0	1	
2009	shanghai_spring	解答题	18	0	1	
2009	shanghai_spring	解答题	19	0	1	
2009	shanghai_spring	解答题	20	0	1	
2010	shanghai_liberal	填空题	1	1	1	\(2\)
2010	shanghai_liberal	填空题	2	1	1	\((-4,2)\)
2010	shanghai_liberal	填空题	3	1	1	\(0.5\)
2010	shanghai_liberal	填空题	4	1	1	\(6-2\i\)
2010	shanghai_liberal	填空题	5	1	1	\(20\)
2010	shanghai_liberal	填空题	6	1	1	\(96\)
2010	shanghai_liberal	填空题	7	1	1	\(3\)
2010	shanghai_liberal	填空题	8	1	1	\(y^{2}=8x\)
2010	shanghai_liberal	填空题	9	1	1	\((0,-2)\)
2010	shanghai_liberal	填空题	10	1	1	\(\frac{1}{17}\)
2010	shanghai_liberal	填空题	11	1	1	\(S\leftarrow S+a\)
2010	shanghai_liberal	填空题	12	1	1	\(45\)
2010	shanghai_liberal	填空题	13	1	1	\(4ab=1\)
2010	shanghai_liberal	填空题	14	1	1	\(\frac{1}{2}\)
2010	shanghai_liberal	单选题	15	1	1	C
2010	shanghai_liberal	单选题	16	1	1	A
2010	shanghai_liberal	单选题	17	1	1	D
2010	shanghai_liberal	单选题	18	1	1	C
2010	shanghai_liberal	解答题	19	0	1	
2010	shanghai_liberal	解答题	20	0	1	
2010	shanghai_liberal	解答题	21	0	1	
2010	shanghai_liberal	解答题	22	0	1	
2010	shanghai_liberal	解答题	23	0	1	
2010	shanghai_science	填空题	1	1	1	\((-4,2)\)
2010	shanghai_science	填空题	2	1	1	\(6-2\i\)
2010	shanghai_science	填空题	3	1	1	\(y^2=8x\)
2010	shanghai_science	填空题	4	1	1	0
2010	shanghai_science	填空题	5	1	1	3
2010	shanghai_science	填空题	6	1	1	8.2
2010	shanghai_science	填空题	7	1	1	\(S\leftarrow S+a\)
2010	shanghai_science	填空题	8	1	1	\((0,-2)\)
2010	shanghai_science	填空题	9	1	1	\(\frac{7}{26}\)
2010	shanghai_science	填空题	10	1	1	45
2010	shanghai_science	填空题	11	1	1	1
2010	shanghai_science	填空题	12	1	1	\(\frac{8\sqrt{2}}{3}\)
2010	shanghai_science	填空题	13	1	1	\(4ab=1\)
2010	shanghai_science	填空题	14	1	1	36
2010	shanghai_science	单选题	15	1	1	A
2010	shanghai_science	单选题	16	1	1	C
2010	shanghai_science	单选题	17	1	1	C
2010	shanghai_science	单选题	18	1	1	D
2010	shanghai_science	解答题	19	0	1	
2010	shanghai_science	解答题	20	0	1	
2010	shanghai_science	解答题	21	0	1	
2010	shanghai_science	解答题	22	0	1	
2010	shanghai_science	解答题	23	0	1	
2010	shanghai_spring	填空题	1	1	1	\(\pi\)
2010	shanghai_spring	填空题	2	1	1	\(0\)
2010	shanghai_spring	填空题	3	1	1	\(1+\i\)
2010	shanghai_spring	填空题	4	1	1	\(\{x\mid -1<x<2\}\)
2010	shanghai_spring	填空题	5	1	1	\(4\)
2010	shanghai_spring	填空题	6	1	1	\(80\)
2010	shanghai_spring	填空题	7	1	1	\(\dfrac{x^2}{2/3}-\dfrac{y^2}{2}=1\)
2010	shanghai_spring	填空题	8	1	1	\(60\)
2010	shanghai_spring	填空题	9	1	1	\(\dfrac{1}{12}\)
2010	shanghai_spring	填空题	10	1	1	\(\dfrac{\sqrt{2}}{6}\)
2010	shanghai_spring	填空题	11	1	1	\(\{-3,2\}\)
2010	shanghai_spring	填空题	12	1	1	\(\dfrac{7}{3}\)
2010	shanghai_spring	填空题	13	1	1	\(2600\pi\)
2010	shanghai_spring	填空题	14	1	1	\(1\)
2010	shanghai_spring	单选题	15	1	1	D
2010	shanghai_spring	单选题	16	1	1	B
2010	shanghai_spring	单选题	17	1	1	B
2010	shanghai_spring	单选题	18	1	1	C
2010	shanghai_spring	解答题	19	0	1	
2010	shanghai_spring	解答题	20	0	1	
2010	shanghai_spring	解答题	21	0	1	
2010	shanghai_spring	解答题	22	0	1	
2010	shanghai_spring	解答题	23	0	1	
2011	shanghai_liberal	填空题	1	1	1	\(\{x\mid x<1\}\)
2011	shanghai_liberal	填空题	2	1	1	\(-2\)
2011	shanghai_liberal	填空题	3	1	1	\(-\frac{3}{2}\)
2011	shanghai_liberal	填空题	4	1	1	\(\sqrt{5}\)
2011	shanghai_liberal	填空题	5	1	1	\(x+2y-11=0\)
2011	shanghai_liberal	填空题	6	1	1	\(\{x\mid x<0\text{ 或 }x>1\}\)
2011	shanghai_liberal	填空题	7	1	1	\(3\pi\)
2011	shanghai_liberal	填空题	8	1	1	\(\sqrt{6}\)
2011	shanghai_liberal	填空题	9	1	1	\(\frac{5}{2}\)
2011	shanghai_liberal	填空题	10	1	1	\(2\)
2011	shanghai_liberal	填空题	11	1	1	\(6\)
2011	shanghai_liberal	填空题	12	1	1	\(\frac{15}{2}\)
2011	shanghai_liberal	填空题	13	1	1	\(0.985\)
2011	shanghai_liberal	填空题	14	1	1	\([-2,7]\)
2011	shanghai_liberal	单选题	15	1	1	A
2011	shanghai_liberal	单选题	16	1	1	D
2011	shanghai_liberal	单选题	17	1	1	A
2011	shanghai_liberal	单选题	18	1	1	B
2011	shanghai_liberal	解答题	19	0	1	
2011	shanghai_liberal	解答题	20	0	1	
2011	shanghai_liberal	解答题	21	0	1	
2011	shanghai_liberal	解答题	22	0	1	
2011	shanghai_liberal	解答题	23	0	1	
2011	shanghai_science	填空题	1	1	1	\(\frac{1}{x}+2\)
2011	shanghai_science	填空题	2	1	1	\((0,1)\)
2011	shanghai_science	填空题	3	1	1	16
2011	shanghai_science	填空题	4	1	1	\(x<0\) 或 \(x\geqslant\frac{1}{2}\)
2011	shanghai_science	填空题	5	1	1	\(\arctan\frac{1}{2}\)
2011	shanghai_science	填空题	6	1	1	\(\sqrt{6}\)
2011	shanghai_science	填空题	7	1	1	\(\frac{\pi\sqrt{3}}{3}\)
2011	shanghai_science	填空题	8	1	1	\(\frac{2+\sqrt{3}}{4}\)
2011	shanghai_science	填空题	9	1	1	2
2011	shanghai_science	填空题	10	1	1	6
2011	shanghai_science	填空题	11	1	1	\(\frac{15}{2}\)
2011	shanghai_science	填空题	12	1	1	0.985
2011	shanghai_science	填空题	13	1	1	\([-15,11]\)
2011	shanghai_science	填空题	14	1	1	\(\sqrt{3}\)
2011	shanghai_science	单选题	15	1	1	D
2011	shanghai_science	单选题	16	1	1	A
2011	shanghai_science	单选题	17	1	1	B
2011	shanghai_science	单选题	18	1	1	D
2011	shanghai_science	解答题	19	0	1	
2011	shanghai_science	解答题	20	0	1	
2011	shanghai_science	解答题	21	0	1	
2011	shanghai_science	解答题	22	0	1	
2011	shanghai_science	解答题	23	0	1	
2011	shanghai_spring	填空题	1	1	1	\((2,+\infty)\)
2011	shanghai_spring	填空题	2	1	1	\(\{x\mid1\le x\le2\}\)
2011	shanghai_spring	填空题	3	1	1	\(\frac{\sqrt{22}}{11}\)
2011	shanghai_spring	填空题	4	1	1	\(1\)
2011	shanghai_spring	填空题	5	1	1	\(\arcsin\frac{1}{3}\)
2011	shanghai_spring	填空题	6	1	1	\(20\)
2011	shanghai_spring	填空题	7	1	1	\(\frac{\pi}{12}\)
